@relation 'crx-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T 0.089349933 -N -1'

@attribute a9 {t,f}
@attribute a11 {'\'(-inf-0.5]\'','\'(0.5-2.5]\'','\'(2.5-inf)\''}
@attribute a10 {t,f}
@attribute a15 {'\'(-inf-492]\'','\'(492-inf)\''}
@attribute a8 {'\'(-inf-1.02]\'','\'(1.02-inf)\''}
@attribute a6 {c,d,cc,i,j,k,m,r,q,w,x,e,aa,ff}
@attribute a16 {+,-}

@data
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',cc,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(-inf-1.02]\'',cc,+
t,'\'(0.5-2.5]\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',x,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',x,+
t,'\'(-inf-0.5]\'',f,'\'(492-inf)\'','\'(1.02-inf)\'',w,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',i,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',q,+
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',i,+
t,'\'(0.5-2.5]\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',aa,+
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',q,+
t,'\'(2.5-inf)\'',t,'\'(-inf-492]\'','\'(1.02-inf)\'',x,+
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',c,+
t,'\'(2.5-inf)\'',t,'\'(-inf-492]\'','\'(1.02-inf)\'',w,+
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',w,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',q,+
t,'\'(0.5-2.5]\'',t,'\'(-inf-492]\'','\'(1.02-inf)\'',i,+
t,'\'(0.5-2.5]\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',c,+
t,'\'(0.5-2.5]\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',cc,+
t,'\'(2.5-inf)\'',t,'\'(-inf-492]\'','\'(-inf-1.02]\'',q,+
t,'\'(0.5-2.5]\'',t,'\'(-inf-492]\'','\'(1.02-inf)\'',c,+
t,'\'(2.5-inf)\'',t,'\'(-inf-492]\'','\'(-inf-1.02]\'',x,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(1.02-inf)\'',e,+
t,'\'(2.5-inf)\'',t,'\'(-inf-492]\'','\'(1.02-inf)\'',q,+
t,'\'(2.5-inf)\'',t,'\'(492-inf)\'','\'(-inf-1.02]\'',x,+
t,'\'(0.5-2.5]\'',t,'\'(-inf-492]\'','\'(-inf-1.02]\'',x,+
f,'\'(-inf-0.5]\'',f,'\'(492-inf)\'','\'(-inf-1.02]\'',k,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',c,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',c,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',d,-
f,'\'(-inf-0.5]\'',f,'\'(492-inf)\'','\'(-inf-1.02]\'',i,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',c,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',d,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',ff,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',i,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',x,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',ff,-
f,'\'(-inf-0.5]\'',f,'\'(492-inf)\'','\'(-inf-1.02]\'',c,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',e,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',d,-
t,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',q,+
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',q,+
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',?,+
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(1.02-inf)\'',c,-
f,'\'(-inf-0.5]\'',f,'\'(-inf-492]\'','\'(-inf-1.02]\'',m,-
